problem,step,energy_norm,pairing_norm,sign_ratio,cpu_percent,mem_percent,elapsed_ns
hubbard_hts_core,700,-0.1204810517,0.9477380106,0.0022571429,0.00,0.00,334116126
hubbard_hts_core,1400,1.6551460569,0.8436960386,-0.0025285714,0.00,0.00,664557684
hubbard_hts_core,2100,3.6845537488,0.7540000699,-0.0016095238,0.00,0.00,987833469
hubbard_hts_core,2800,4.8148229660,0.7058414526,-0.0013071429,0.00,0.00,1330456210
qcd_lattice_proxy,700,0.0014706769,0.9217083289,-0.0033156966,0.00,0.00,344955734
qcd_lattice_proxy,1400,2.2338422144,0.7708657197,0.0005467372,0.00,0.00,700628704
qcd_lattice_proxy,2100,4.3172170699,0.6615594799,0.0015990594,0.00,0.00,1011038977
qcd_lattice_proxy,2200,4.5199124263,0.6511247681,0.0019865320,0.00,0.00,1048360391
quantum_field_noneq,700,-0.1723241209,0.8920010157,-0.0058035714,0.00,0.00,331409240
quantum_field_noneq,1400,1.8449776635,0.6966341488,-0.0025892857,0.00,0.00,696000943
quantum_field_noneq,2100,3.4885635779,0.5771386328,0.0011309524,0.00,0.00,1145803074
quantum_field_noneq,2100,3.4885635779,0.5771386328,0.0011309524,0.00,0.00,1037505026
dense_nuclear_proxy,700,0.0721891886,0.9436365181,0.0014682540,0.00,0.00,352770392
dense_nuclear_proxy,1400,3.0272563579,0.8408055784,0.0012698413,0.00,0.00,690468937
dense_nuclear_proxy,2100,5.5151358258,0.7721796238,-0.0002380952,0.00,0.00,1030541131
dense_nuclear_proxy,2100,5.5151358258,0.7721796238,-0.0002380952,0.00,0.00,988262809
quantum_chemistry_proxy,700,-0.1823922392,0.9533858123,0.0014285714,0.00,0.00,335831969
quantum_chemistry_proxy,1400,1.7103505975,0.8692916670,-0.0002806122,0.00,0.00,662760301
quantum_chemistry_proxy,2100,3.1080865295,0.8184246666,0.0019557823,0.00,0.00,1009586682
quantum_chemistry_proxy,2200,3.2358196865,0.8138100918,0.0016883117,0.00,0.00,1033763881
spin_liquid_exotic,700,0.0000425994,0.9632084559,0.0033333333,0.00,0.00,338694581
spin_liquid_exotic,1400,3.2224131478,0.8826577530,0.0020000000,0.00,0.00,668339680
spin_liquid_exotic,2100,5.5537075115,0.8361743338,0.0016031746,0.00,0.00,1001620691
spin_liquid_exotic,2600,6.5112975038,0.8175774112,0.0008397436,0.00,0.00,1274093256
topological_correlated_materials,700,0.0287688681,0.9429177105,-0.0027626919,0.00,0.00,338521710
topological_correlated_materials,1400,2.6017122297,0.8414224203,-0.0009799292,0.00,0.00,688885337
topological_correlated_materials,2100,4.3210759730,0.7842457212,-0.0023848878,0.00,0.00,996024685
topological_correlated_materials,2500,4.9167519531,0.7648250917,-0.0022082645,0.00,0.00,1201647019
correlated_fermions_non_hubbard,700,-0.1049354691,0.9450410839,0.0003809524,0.00,0.00,327444029
correlated_fermions_non_hubbard,1400,2.2789683267,0.8339642020,-0.0016984127,0.00,0.00,652123508
correlated_fermions_non_hubbard,2100,4.2813422132,0.7600772801,-0.0020423280,0.00,0.00,997544361
correlated_fermions_non_hubbard,2400,4.8202501372,0.7406747403,-0.0019166667,0.00,0.00,1157875130
multi_state_excited_chemistry,700,-0.2441404813,0.9700089624,0.0007407407,0.00,0.00,332505058
multi_state_excited_chemistry,1400,1.4902186101,0.9083203700,0.0009876543,0.00,0.00,672158623
multi_state_excited_chemistry,2100,3.1572976924,0.8644828553,0.0017636684,0.00,0.00,997323540
multi_state_excited_chemistry,2300,3.4514431152,0.8567565225,0.0011164788,0.00,0.00,1092140751
bosonic_multimode_systems,700,-0.0420410193,0.9325082661,0.0045357143,0.00,0.00,324381269
bosonic_multimode_systems,1400,1.5210151270,0.7845210998,0.0013571429,0.00,0.00,649346952
bosonic_multimode_systems,2100,2.7565931018,0.6945852807,-0.0015000000,0.00,0.00,996509476
bosonic_multimode_systems,2200,2.8697226555,0.6863182260,-0.0015227273,0.00,0.00,1017642617
multiscale_nonlinear_field_models,700,-0.1942319769,0.9343459174,-0.0020833333,0.00,0.00,347843760
multiscale_nonlinear_field_models,1400,1.9188960359,0.7971988648,-0.0037351190,0.00,0.00,727101003
multiscale_nonlinear_field_models,2100,4.3193217027,0.6875483142,-0.0042857143,0.00,0.00,1044036936
multiscale_nonlinear_field_models,2300,4.7564118523,0.6677995386,-0.0032065217,0.00,0.00,1124718777
far_from_equilibrium_kinetic_lattices,700,-0.0900964392,0.9157400714,0.0025108225,0.00,0.00,345453595
far_from_equilibrium_kinetic_lattices,1400,1.7020800224,0.7661854848,0.0062337662,0.00,0.00,672352715
far_from_equilibrium_kinetic_lattices,2100,3.5688994632,0.6502934697,0.0057046657,0.00,0.00,993814947
far_from_equilibrium_kinetic_lattices,2400,4.0719866810,0.6199029989,0.0048989899,0.00,0.00,1137703126
multi_correlated_fermion_boson_networks,700,-0.0226593089,0.9267549719,-0.0043714286,0.00,0.00,328921374
multi_correlated_fermion_boson_networks,1400,2.0785049438,0.8001968539,-0.0030571429,0.00,0.00,659942576
multi_correlated_fermion_boson_networks,2100,3.7427979182,0.7202239126,-0.0018666667,0.00,0.00,984775958
multi_correlated_fermion_boson_networks,2350,4.1022507456,0.7030685163,-0.0016595745,0.00,0.00,1113308241
