problem,step,energy_norm,pairing_norm,sign_ratio,cpu_percent,mem_percent,elapsed_ns
hubbard_hts_core,700,0.0198448215,0.8511798216,-0.0200000000,0.00,0.00,375151955
hubbard_hts_core,1400,0.0198457385,0.8526344341,0.0600000000,0.00,0.00,759754511
hubbard_hts_core,2100,0.0198471693,0.8466514792,0.0600000000,0.00,0.00,1140279436
hubbard_hts_core,2800,0.0198472133,0.8467519116,0.0200000000,0.00,0.00,1508281031
qcd_lattice_fullscale,700,0.0274233198,0.7625891545,0.0617283951,0.00,0.00,372677885
qcd_lattice_fullscale,1400,0.0274236708,0.7617488695,0.1851851852,0.00,0.00,790383010
qcd_lattice_fullscale,2100,0.0274237041,0.7624996006,-0.0370370370,0.00,0.00,1121099946
qcd_lattice_fullscale,2200,0.0274237045,0.7620847378,-0.0864197531,0.00,0.00,1176933915
quantum_field_noneq,700,0.0271437134,0.6917989687,0.0937500000,0.00,0.00,378269325
quantum_field_noneq,1400,0.0271531747,0.6866775094,-0.1562500000,0.00,0.00,746622981
quantum_field_noneq,2100,0.0271556379,0.6753403390,-0.0625000000,0.00,0.00,1126469346
quantum_field_noneq,2100,0.0271556379,0.6753403390,-0.0625000000,0.00,0.00,1110100476
dense_nuclear_fullscale,700,0.0376263911,0.8523896339,-0.0833333333,0.00,0.00,369547786
dense_nuclear_fullscale,1400,0.0376342712,0.8487277013,-0.0555555556,0.00,0.00,744915401
dense_nuclear_fullscale,2100,0.0376343637,0.8483296752,-0.1388888889,0.00,0.00,1122365006
dense_nuclear_fullscale,2100,0.0376343637,0.8483296752,-0.1388888889,0.00,0.00,1116609817
quantum_chemistry_fullscale,700,0.0289407488,0.8756360754,-0.1071428571,0.00,0.00,368993225
quantum_chemistry_fullscale,1400,0.0289407676,0.8753978078,0.0000000000,0.00,0.00,733775851
quantum_chemistry_fullscale,2100,0.0289407076,0.8753172657,0.3214285714,0.00,0.00,1113772446
quantum_chemistry_fullscale,2200,0.0289407122,0.8760053937,-0.0714285714,0.00,0.00,1166895886
spin_liquid_exotic,700,0.0216941228,0.9171581559,0.0666666667,0.00,0.00,375098955
spin_liquid_exotic,1400,0.0216947729,0.9165718174,0.0166666667,0.00,0.00,759664801
spin_liquid_exotic,2100,0.0216951820,0.9160006172,-0.0500000000,0.00,0.00,1128164776
spin_liquid_exotic,2600,0.0216953341,0.9155089857,0.0500000000,0.00,0.00,1439728732
topological_correlated_materials,700,0.0160229621,0.8986319821,-0.0413223140,0.00,0.00,375903955
topological_correlated_materials,1400,0.0160240139,0.8973518295,0.0247933884,0.00,0.00,755792781
topological_correlated_materials,2100,0.0160241767,0.8976533071,0.0578512397,0.00,0.00,1129285276
topological_correlated_materials,2500,0.0160244384,0.8977839528,0.0082644628,0.00,0.00,1349039493
correlated_fermions_non_hubbard,700,0.0237059022,0.8553869393,0.0888888889,0.00,0.00,370840126
correlated_fermions_non_hubbard,1400,0.0237063105,0.8557409168,0.0000000000,0.00,0.00,754145610
correlated_fermions_non_hubbard,2100,0.0237062970,0.8558788465,0.0666666667,0.00,0.00,1123110636
correlated_fermions_non_hubbard,2400,0.0237062928,0.8557046267,0.2666666667,0.00,0.00,1287604224
multi_state_excited_chemistry,700,0.0209166651,0.9155058996,0.1111111111,0.00,0.00,374147386
multi_state_excited_chemistry,1400,0.0209192498,0.9137277212,-0.0617283951,0.00,0.00,747360630
multi_state_excited_chemistry,2100,0.0209194750,0.9138157198,-0.1111111111,0.00,0.00,1130287116
multi_state_excited_chemistry,2300,0.0209196395,0.9140647835,-0.0864197531,0.00,0.00,1267009105
bosonic_multimode_systems,700,0.0160813338,0.8106131477,0.0250000000,0.00,0.00,374662585
bosonic_multimode_systems,1400,0.0160828747,0.8102789247,-0.0500000000,0.00,0.00,755982761
bosonic_multimode_systems,2100,0.0160842292,0.8070942167,0.0500000000,0.00,0.00,1122769166
bosonic_multimode_systems,2200,0.0160844427,0.8046587036,0.0750000000,0.00,0.00,1308586794
multiscale_nonlinear_field_models,700,0.0237977322,0.8064205838,-0.1250000000,0.00,0.00,410013315
multiscale_nonlinear_field_models,1400,0.0237985603,0.8067416661,-0.1666666667,0.00,0.00,766836730
multiscale_nonlinear_field_models,2100,0.0237985725,0.8065925293,0.2083333333,0.00,0.00,1125067416
multiscale_nonlinear_field_models,2300,0.0237985797,0.8066995601,-0.0208333333,0.00,0.00,1303330274
far_from_equilibrium_kinetic_lattices,700,0.0200422935,0.7767710634,-0.0707070707,0.00,0.00,397180225
far_from_equilibrium_kinetic_lattices,1400,0.0200437088,0.7765144152,0.0505050505,0.00,0.00,851307149
far_from_equilibrium_kinetic_lattices,2100,0.0200446658,0.7730311699,0.0303030303,0.00,0.00,1250126164
far_from_equilibrium_kinetic_lattices,2400,0.0200451864,0.7684271177,0.0101010101,0.00,0.00,1591014490
multi_correlated_fermion_boson_networks,700,0.0183720874,0.8444253197,-0.0200000000,0.00,0.00,432211555
multi_correlated_fermion_boson_networks,1400,0.0183735134,0.8435197406,-0.1000000000,0.00,0.00,854506349
multi_correlated_fermion_boson_networks,2100,0.0183744238,0.8432725225,0.0000000000,0.00,0.00,1303497304
multi_correlated_fermion_boson_networks,2350,0.0183748529,0.8414209971,0.0000000000,0.00,0.00,1471918722
