problem,step,energy,pairing,sign_ratio,cpu_percent,mem_percent,elapsed_ns
qcd_lattice_proxy,1400,253925.9622932329,87455.0021710732,0.0006785277,15.84,68.60,705321825
qcd_lattice_proxy,1500,316792.1546957220,91256.3831456642,0.0013077701,15.84,68.60,758898053
qcd_lattice_proxy,1600,383391.4893552750,94922.4183959933,0.0009176364,15.84,68.60,810053811
qcd_lattice_proxy,1700,452089.2414997120,98516.6905926123,0.0025475211,15.84,68.60,863981219
qcd_lattice_proxy,1800,522127.8135258561,102053.9303223734,0.0024060707,15.84,68.60,918630057
qcd_lattice_proxy,1900,592975.4984153743,105565.5555872473,0.0012404128,15.84,68.60,969871455
qcd_lattice_proxy,2000,664079.9767787742,109065.9701310677,0.0015239294,15.84,68.60,1020779293
qcd_lattice_proxy,2100,735070.0408036304,112566.2483598313,0.0016276788,15.84,68.60,1070527841
quantum_field_noneq,0,-18.0598910809,63.6972204345,-0.1250000000,15.84,68.60,611850
quantum_field_noneq,100,-2020.2454942677,6233.9620520749,-0.0126856436,15.84,68.60,51376068
quantum_field_noneq,200,-4000.0916051784,12325.0187002725,-0.0020211443,15.84,68.60,102264406
quantum_field_noneq,300,-5861.9630560513,18320.2644239003,-0.0020764120,15.84,68.60,152949564
quantum_field_noneq,400,-7520.7121781997,24156.1845952361,-0.0012468828,15.84,68.60,202414132
quantum_field_noneq,500,-8725.8612003430,29753.2637047355,-0.0016841317,15.84,68.60,253035470
quantum_field_noneq,600,-9064.6413370327,35067.5474781101,-0.0020278702,15.84,68.60,303752638
quantum_field_noneq,700,-7690.2392350140,40008.8849909592,-0.0057061341,15.84,68.60,353639427
quantum_field_noneq,800,-2869.1610235086,44498.8707575835,-0.0042134831,15.84,68.60,405326545
quantum_field_noneq,900,8231.9865907649,48470.6671399096,-0.0054453385,15.84,68.55,463527863
quantum_field_noneq,1000,28388.3884154574,51918.1422266795,-0.0071178821,15.84,68.55,512992291
quantum_field_noneq,1100,56098.5033582184,54940.0668969342,-0.0068119891,15.84,68.55,565626439
quantum_field_noneq,1200,89023.3255162685,57647.8397891297,-0.0043973772,15.84,68.55,617321117
quantum_field_noneq,1300,125835.1475869047,60125.2317653988,-0.0036029977,15.84,68.53,668391925
quantum_field_noneq,1400,165719.5810176305,62440.9934193740,-0.0025874375,15.84,68.53,719849723
quantum_field_noneq,1500,207712.0604430040,64650.2075685346,-0.0023734177,15.84,68.53,770411042
quantum_field_noneq,1600,250889.0539643817,66817.6731739472,-0.0024594004,15.84,68.53,820098260
quantum_field_noneq,1700,294396.5912071934,68979.6820018895,-0.0015432099,15.84,68.53,869723808
quantum_field_noneq,1800,338095.7647421951,71145.3264608656,-0.0012146030,15.84,68.53,919703096
quantum_field_noneq,1900,381789.1082115883,73304.7803187163,-0.0008876907,15.84,68.53,969310274
quantum_field_noneq,2000,425579.0607619419,75452.1696923480,0.0006871564,15.84,68.53,1020895663
dense_nuclear_proxy,0,-14.7688562483,71.8207761851,0.1111111111,15.84,68.53,809140
dense_nuclear_proxy,100,-1352.3884446660,7161.1549629995,-0.0019251925,15.84,68.51,70684098
dense_nuclear_proxy,200,-2456.7500389369,14156.8299958362,0.0042841349,15.84,68.47,123244946
dense_nuclear_proxy,300,-3306.1145064668,21083.4317267321,0.0029531192,15.84,68.47,173017254
dense_nuclear_proxy,400,-3672.6239682377,27917.3108005749,0.0052646162,15.84,68.47,223692972
dense_nuclear_proxy,500,-3149.5405433738,34645.4096688828,0.0068196939,15.84,68.47,273037260
dense_nuclear_proxy,600,-1260.8877780095,41238.8362269121,0.0024496210,15.84,68.47,323924098
dense_nuclear_proxy,700,3710.0841949007,47621.9625166280,0.0015057854,15.84,68.47,376810726
dense_nuclear_proxy,800,14348.3468382441,53762.7383480573,0.0021500902,15.84,68.47,427198765
dense_nuclear_proxy,900,34190.3459470686,59595.1078499447,0.0012640276,15.84,68.48,479130503
dense_nuclear_proxy,1000,66840.1267052912,65103.8417709854,0.0001665002,15.84,68.48,530138901
dense_nuclear_proxy,1100,114529.1155586927,70295.0359774016,-0.0003279847,15.84,68.48,579183659
dense_nuclear_proxy,1200,172541.8369720060,75270.9173196333,-0.0003006754,15.84,68.49,630015517
dense_nuclear_proxy,1300,236806.5864386440,80093.6085807632,-0.0001494577,15.84,68.49,680581495
dense_nuclear_proxy,1400,305855.7591893841,84799.8432389312,0.0010904909,15.84,68.49,732348164
dense_nuclear_proxy,1500,378455.8338230205,89431.3402919353,0.0002960989,15.84,68.49,783038742
dense_nuclear_proxy,1600,453950.3020558951,94007.5569700213,0.0002429037,15.84,68.49,834446040
dense_nuclear_proxy,1700,529776.7952500964,98571.4214324041,0.0003266053,15.84,68.49,883976108
dense_nuclear_proxy,1800,605781.0424895976,103134.7101854401,0.0001850824,15.84,68.49,936776346
dense_nuclear_proxy,1900,681905.4802449596,107693.3584947739,-0.0001315097,15.84,68.49,986020705
dense_nuclear_proxy,2000,758316.8419475855,112246.5075584956,-0.0000971736,15.84,68.49,1039142203
quantum_chemistry_proxy,0,-25.1829470096,55.8853476137,-0.1428571429,15.84,68.49,605860
quantum_chemistry_proxy,100,-2202.9582960828,5596.4973615050,0.0222772277,15.84,68.49,50280278
quantum_chemistry_proxy,200,-4370.3051128700,11093.5129127422,0.0159914712,15.84,68.49,101820036
quantum_chemistry_proxy,300,-6371.5556341643,16528.9794899902,0.0079496915,15.84,68.49,151411664
quantum_chemistry_proxy,400,-8064.5772827217,21899.4092183043,0.0032062700,15.84,68.49,201535742
quantum_chemistry_proxy,500,-9266.1324697096,27197.4270508930,0.0034930140,15.84,68.49,252033951
quantum_chemistry_proxy,600,-9285.6031890364,32382.5956008769,0.0013073449,15.84,68.49,303979899
quantum_chemistry_proxy,700,-7112.9961865632,37422.2589536941,0.0014265335,15.84,68.46,357120747
quantum_chemistry_proxy,800,-909.7942520016,42294.9485122607,0.0002229356,15.84,68.44,411031845
quantum_chemistry_proxy,900,10671.7042958516,46975.7423567764,0.0002774695,15.84,68.44,462783983
quantum_chemistry_proxy,1000,27507.4251044129,51478.0797658553,0.0009633224,15.84,68.44,513813521
quantum_chemistry_proxy,1100,48523.5480413490,55825.9311492352,0.0003892565,15.84,68.44,571289899
quantum_chemistry_proxy,1200,73417.5265026903,60041.1089030087,0.0009813251,15.84,68.43,621037867
quantum_chemistry_proxy,1300,102324.8382846608,64151.3477078741,-0.0007137367,15.84,68.43,670571265
quantum_chemistry_proxy,1400,134418.5166636288,68192.6827458899,-0.0002039360,15.84,68.44,720429444
quantum_chemistry_proxy,1500,167367.7945823471,72212.0299220352,-0.0001189683,15.84,68.44,769944442
quantum_chemistry_proxy,1600,200408.8596335632,76224.6590616470,0.0019630588,15.84,68.44,821760900
quantum_chemistry_proxy,1700,233512.5634308616,80235.5445130608,0.0016796842,15.84,68.44,872290538
quantum_chemistry_proxy,1800,266609.5004415903,84247.2127771857,0.0015665900,15.84,68.44,922578606
quantum_chemistry_proxy,1900,299643.3441109832,88260.8693631577,0.0012587360,15.84,68.44,974362715
quantum_chemistry_proxy,2000,332686.2149710169,92275.7711181127,0.0020168487,15.84,68.44,1027763043
quantum_chemistry_proxy,2100,365840.9699513367,96286.8675503502,0.0019378527,15.84,68.44,1080313451
