problem,step,energy,pairing,sign_ratio,cpu_percent,mem_percent,elapsed_ns
hubbard_hts_core,0,-0.2533036504,0.9970794765,-0.0400000000,17.30,67.78,2026900
hubbard_hts_core,100,-0.1799317675,0.9475326425,-0.1000000000,17.30,67.78,54545300
hubbard_hts_core,200,-0.1612149793,0.9485787893,0.1200000000,17.30,67.78,105292929
hubbard_hts_core,300,-0.1793343090,0.9480200371,-0.1000000000,17.30,67.78,166512688
hubbard_hts_core,400,-0.1532804754,0.9482024278,0.0800000000,17.30,67.78,220038328
hubbard_hts_core,500,-0.1570773556,0.9473439472,0.0400000000,17.30,67.78,274160507
hubbard_hts_core,600,-0.1546975965,0.9471288002,-0.0600000000,17.30,67.78,327128386
hubbard_hts_core,700,-0.1543628333,0.9489865250,-0.0400000000,17.30,67.78,380056205
hubbard_hts_core,800,-0.1472821834,0.9485279388,0.0200000000,17.30,67.78,432499615
hubbard_hts_core,900,-0.1464373223,0.9452983964,-0.0600000000,17.30,67.78,484673034
hubbard_hts_core,1000,-0.1572077562,0.9451158743,0.1000000000,17.30,67.78,535999073
hubbard_hts_core,1100,-0.1487723636,0.9445645335,-0.1200000000,17.30,67.78,588177683
hubbard_hts_core,1200,-0.1595428892,0.9469235237,0.0400000000,17.30,67.78,640326172
hubbard_hts_core,1300,-0.1396320836,0.9454486198,-0.2000000000,17.30,67.78,693263311
hubbard_hts_core,1400,-0.1478499719,0.9452916058,-0.1800000000,17.30,67.78,744972561
hubbard_hts_core,1500,-0.1533189540,0.9462942424,-0.0800000000,17.30,67.78,796508930
hubbard_hts_core,1600,-0.1734705172,0.9452656746,-0.1600000000,17.30,67.78,848042929
hubbard_hts_core,1700,-0.1706282384,0.9449004945,0.0800000000,17.30,67.75,899731559
hubbard_hts_core,1800,-0.1570638025,0.9453718324,0.0400000000,17.30,67.75,951541388
hubbard_hts_core,1900,-0.1557834218,0.9455798965,0.0600000000,17.30,67.75,1002959487
hubbard_hts_core,2000,-0.1579933814,0.9447712367,0.0400000000,17.30,67.75,1054465947
hubbard_hts_core,2100,-0.1572781487,0.9462489705,0.0600000000,17.30,67.75,1108756706
hubbard_hts_core,2200,-0.1458497090,0.9455523527,0.1000000000,17.30,67.75,1159455685
hubbard_hts_core,2300,-0.1645829097,0.9460121926,0.1200000000,17.30,67.75,1211130744
hubbard_hts_core,2400,-0.1484226090,0.9462951504,-0.0200000000,17.30,67.75,1262052334
hubbard_hts_core,2500,-0.1356150954,0.9468374782,0.1200000000,17.30,67.75,1312745223
hubbard_hts_core,2600,-0.1532078996,0.9462757608,0.0400000000,17.30,67.75,1364089813
hubbard_hts_core,2700,-0.1426978513,0.9450982742,0.0600000000,17.30,67.75,1417093582
qcd_lattice_proxy,0,-0.1658098924,0.9959798438,-0.0123456790,17.30,67.75,1184670
qcd_lattice_proxy,100,-0.0646832176,0.9155870892,0.0123456790,17.30,67.75,51201309
qcd_lattice_proxy,200,-0.0577384149,0.9169292706,-0.0370370370,17.30,67.75,101647589
qcd_lattice_proxy,300,-0.0483079606,0.9158064965,0.1111111111,17.30,67.75,152930308
qcd_lattice_proxy,400,-0.0704033880,0.9176622853,0.0370370370,17.30,67.75,204550847
qcd_lattice_proxy,500,-0.0666849784,0.9176299011,-0.2098765432,17.30,67.75,257136327
qcd_lattice_proxy,600,-0.0417350239,0.9160253249,-0.1358024691,17.30,67.75,310684086
qcd_lattice_proxy,700,-0.0463059484,0.9162743196,0.0123456790,17.30,67.75,363129615
qcd_lattice_proxy,800,-0.0455458647,0.9138302285,0.0370370370,17.30,67.75,415718115
qcd_lattice_proxy,900,-0.0478906274,0.9185375221,-0.1358024691,17.30,67.75,468270514
qcd_lattice_proxy,1000,-0.0650599374,0.9167120757,0.0617283951,17.30,67.75,520710303
qcd_lattice_proxy,1100,-0.0456042672,0.9172378508,0.0864197531,17.30,67.75,571782973
qcd_lattice_proxy,1200,-0.0425584285,0.9164057434,-0.0617283951,17.30,67.75,624056222
qcd_lattice_proxy,1300,-0.0653452479,0.9141363696,0.1358024691,17.30,67.75,674527311
qcd_lattice_proxy,1400,-0.0478240830,0.9153550887,0.1851851852,17.30,67.75,727465901
qcd_lattice_proxy,1500,-0.0391193081,0.9154522339,0.0617283951,17.30,67.75,779094220
qcd_lattice_proxy,1600,-0.0496089555,0.9151861996,-0.1851851852,17.30,67.75,831936339
qcd_lattice_proxy,1700,-0.0586599963,0.9194788141,0.0370370370,17.30,67.75,882397948
qcd_lattice_proxy,1800,-0.0584523485,0.9208899767,0.1358024691,17.30,67.75,936067238
qcd_lattice_proxy,1900,-0.0454172959,0.9243709320,-0.0617283951,17.30,67.75,987104827
