problem,step,energy_norm,pairing_norm,sign_ratio,cpu_percent,mem_percent,elapsed_ns
hubbard_hts_core,700,0.0000283497,0.4255899108,-0.0600000000,0.00,0.00,6660009
hubbard_hts_core,1400,0.0000141755,0.4263172171,-0.0600000000,0.00,0.00,13281040
hubbard_hts_core,2100,0.0000094510,0.4233257396,-0.0200000000,0.00,0.00,19863860
hubbard_hts_core,2800,0.0000070883,0.4233759558,-0.0400000000,0.00,0.00,26755890
qcd_lattice_fullscale,700,0.0000391762,0.3812945773,-0.2839506173,0.00,0.00,5343500
qcd_lattice_fullscale,1400,0.0000195883,0.3808744348,-0.2345679012,0.00,0.00,11039660
qcd_lattice_fullscale,2100,0.0000130589,0.3812498003,-0.2098765432,0.00,0.00,16166400
qcd_lattice_fullscale,2200,0.0000124653,0.3810423689,-0.2098765432,0.00,0.00,16884200
quantum_field_noneq,700,0.0000387767,0.3458994844,0.2187500000,0.00,0.00,4422080
quantum_field_noneq,1400,0.0000193951,0.3433387547,0.4062500000,0.00,0.00,8640200
quantum_field_noneq,2100,0.0000129313,0.3376701695,0.4375000000,0.00,0.00,12855600
quantum_field_noneq,2100,0.0000129313,0.3376701695,0.4375000000,0.00,0.00,12864100
dense_nuclear_fullscale,700,0.0000537520,0.4261948169,-0.0555555556,0.00,0.00,4795040
dense_nuclear_fullscale,1400,0.0000268816,0.4243638506,-0.1111111111,0.00,0.00,9567690
dense_nuclear_fullscale,2100,0.0000179211,0.4241648376,-0.1666666667,0.00,0.00,14401280
dense_nuclear_fullscale,2100,0.0000179211,0.4241648376,-0.1666666667,0.00,0.00,14294990
quantum_chemistry_fullscale,700,0.0000413439,0.4378180377,0.1428571429,0.00,0.00,3812600
quantum_chemistry_fullscale,1400,0.0000206720,0.4376989039,0.1428571429,0.00,0.00,7605290
quantum_chemistry_fullscale,2100,0.0000137813,0.4376586329,0.1428571429,0.00,0.00,11609270
quantum_chemistry_fullscale,2200,0.0000131549,0.4380026968,0.2142857143,0.00,0.00,11963000
spin_liquid_exotic,700,0.0000309916,0.4585790779,-0.0166666667,0.00,0.00,7873280
spin_liquid_exotic,1400,0.0000154963,0.4582859087,0.0000000000,0.00,0.00,15755870
spin_liquid_exotic,2100,0.0000103310,0.4580003086,0.0666666667,0.00,0.00,23857830
spin_liquid_exotic,2600,0.0000083444,0.4577544929,0.0666666667,0.00,0.00,29394450
topological_correlated_materials,700,0.0000228899,0.4493159910,0.1404958678,0.00,0.00,8085680
topological_correlated_materials,1400,0.0000114457,0.4486759147,0.2066115702,0.00,0.00,16020730
topological_correlated_materials,2100,0.0000076306,0.4488266535,0.2231404959,0.00,0.00,24058920
topological_correlated_materials,2500,0.0000064098,0.4488919764,0.2066115702,0.00,0.00,28785690
correlated_fermions_non_hubbard,700,0.0000338656,0.4276934697,0.0444444444,0.00,0.00,5979990
correlated_fermions_non_hubbard,1400,0.0000169331,0.4278704584,0.0444444444,0.00,0.00,12042780
correlated_fermions_non_hubbard,2100,0.0000112887,0.4279394232,0.0666666667,0.00,0.00,17940611
correlated_fermions_non_hubbard,2400,0.0000098776,0.4278523134,0.0666666667,0.00,0.00,20594080
multi_state_excited_chemistry,700,0.0000298810,0.4577529498,0.4567901235,0.00,0.00,5428049
multi_state_excited_chemistry,1400,0.0000149423,0.4568638606,0.4814814815,0.00,0.00,10761489
multi_state_excited_chemistry,2100,0.0000099617,0.4569078599,0.4814814815,0.00,0.00,16330219
multi_state_excited_chemistry,2300,0.0000090955,0.4570323917,0.5061728395,0.00,0.00,20117240
bosonic_multimode_systems,700,0.0000229733,0.4053065739,0.3250000000,0.00,0.00,6002040
bosonic_multimode_systems,1400,0.0000114878,0.4051394623,0.4500000000,0.00,0.00,12823470
bosonic_multimode_systems,2100,0.0000076592,0.4035471084,0.5500000000,0.00,0.00,16092190
bosonic_multimode_systems,2200,0.0000073111,0.4023293518,0.5750000000,0.00,0.00,16973050
multiscale_nonlinear_field_models,700,0.0000339968,0.4032102919,0.0833333333,0.00,0.00,6382930
multiscale_nonlinear_field_models,1400,0.0000169990,0.4033708331,0.1041666667,0.00,0.00,12785460
multiscale_nonlinear_field_models,2100,0.0000113327,0.4032962646,0.1041666667,0.00,0.00,19134230
multiscale_nonlinear_field_models,2300,0.0000103472,0.4033497801,0.0833333333,0.00,0.00,20997010
far_from_equilibrium_kinetic_lattices,700,0.0000286318,0.3883855317,-0.0505050505,0.00,0.00,6902320
far_from_equilibrium_kinetic_lattices,1400,0.0000143169,0.3882572076,0.0505050505,0.00,0.00,13625680
far_from_equilibrium_kinetic_lattices,2100,0.0000095451,0.3865155850,0.1313131313,0.00,0.00,19624850
far_from_equilibrium_kinetic_lattices,2400,0.0000083522,0.3842135588,0.1515151515,0.00,0.00,22727110
multi_correlated_fermion_boson_networks,700,0.0000262458,0.4222126598,-0.1000000000,0.00,0.00,6613270
multi_correlated_fermion_boson_networks,1400,0.0000131239,0.4217598703,0.0000000000,0.00,0.00,13340920
multi_correlated_fermion_boson_networks,2100,0.0000087497,0.4216362612,0.0400000000,0.00,0.00,19906970
multi_correlated_fermion_boson_networks,2350,0.0000078191,0.4207104986,0.1000000000,0.00,0.00,22455150
