problem,step,energy,pairing,sign_ratio,cpu_percent,mem_percent,elapsed_ns
hubbard_hts_core,0,-25.3327027517,99.7079476457,-0.0400000000,15.59,76.32,732740
hubbard_hts_core,100,-2451.4123879353,9934.2996379759,0.0081188119,15.59,76.32,59407019
hubbard_hts_core,200,-4724.5076812523,19659.1815747055,0.0046766169,15.59,76.29,126797878
hubbard_hts_core,300,-6808.2110964872,29302.6643065477,-0.0007308970,15.59,76.29,188400267
hubbard_hts_core,400,-8530.9327066274,38826.6333438222,-0.0010972569,15.59,76.29,251163346
hubbard_hts_core,500,-9785.9948651306,48223.7610279538,-0.0002794411,15.59,76.29,313281465
hubbard_hts_core,600,-10161.9532435754,57454.5108737258,0.0020299501,15.59,76.29,367525944
hubbard_hts_core,700,-8399.7725360135,66429.8916707475,0.0021968616,15.59,76.29,424962503
hubbard_hts_core,800,-2332.7247023032,75040.3018557645,0.0006991261,15.59,76.29,494224822
hubbard_hts_core,900,11814.6690405440,83221.9392671542,-0.0004661487,15.59,76.30,558991011
hubbard_hts_core,1000,36851.8126760151,90973.9205415079,-0.0011388611,15.59,76.31,614304050
hubbard_hts_core,1100,72291.8313531394,98299.1524595576,-0.0016893733,15.59,76.31,666757819
hubbard_hts_core,1200,117492.5124370022,105231.4488643268,-0.0023147377,15.59,76.31,718733419
hubbard_hts_core,1300,171059.7311766527,111853.8147306630,-0.0026594927,15.59,76.31,774106268
hubbard_hts_core,1400,232362.2082232313,118179.4199893170,-0.0026552463,15.59,76.31,826414597
hubbard_hts_core,1500,299221.7283896144,124254.9600090182,-0.0012791472,15.59,76.31,879402606
hubbard_hts_core,1600,372047.0811679452,130128.8007914095,-0.0007245472,15.59,76.31,932567395
hubbard_hts_core,1700,449428.9694101125,135873.8776394879,-0.0009876543,15.59,76.31,985552464
hubbard_hts_core,1800,529480.0676372427,141543.1338851580,-0.0013659078,15.59,76.31,1041916423
hubbard_hts_core,1900,610844.0390047064,147173.5808651521,-0.0011783272,15.59,76.31,1097200462
hubbard_hts_core,2000,692631.7203196476,152787.7536017250,-0.0013093453,15.59,76.31,1151986902
hubbard_hts_core,2100,774576.8195894039,158396.0984008047,-0.0015801999,15.59,76.31,1207011621
hubbard_hts_core,2200,856623.4894955960,164004.9364296283,-0.0011812812,15.59,76.31,1261236850
hubbard_hts_core,2300,938628.1993568778,169622.9170062479,-0.0008604954,15.59,76.31,1315936869
hubbard_hts_core,2400,1020588.3524773844,175241.3776704389,-0.0008579758,15.59,76.31,1368004448
hubbard_hts_core,2500,1102668.0031888464,180854.0404636000,-0.0003198721,15.59,76.31,1421839817
hubbard_hts_core,2600,1184763.8047355812,186466.3728712836,-0.0006843522,15.59,76.31,1473723956
hubbard_hts_core,2700,1266799.9854127853,192079.9176118617,-0.0010218438,15.59,76.31,1527261276
qcd_lattice_proxy,0,-13.4302643999,80.6743673463,-0.0123456790,15.59,76.31,598990
qcd_lattice_proxy,100,-1342.5513610857,7968.9418456287,0.0023224545,15.59,76.31,54539009
qcd_lattice_proxy,200,-2504.1543443977,15727.5448640154,0.0069406056,15.59,76.31,107047358
qcd_lattice_proxy,300,-3507.4145767386,23397.0520978553,-0.0035683524,15.59,76.31,160160327
qcd_lattice_proxy,400,-4151.9349054425,30940.5767620948,-0.0036021058,15.59,76.31,213324366
qcd_lattice_proxy,500,-4182.2018802083,38346.5291974189,-0.0024888495,15.59,76.31,266029006
qcd_lattice_proxy,600,-3143.2581045032,45493.3302217902,-0.0040878371,15.59,76.29,325650245
qcd_lattice_proxy,700,134.8073673961,52327.1105806181,-0.0032933552,15.59,76.29,384848104
qcd_lattice_proxy,800,8028.8624579713,58711.5661253685,-0.0023581634,15.59,76.29,435378663
qcd_lattice_proxy,900,24998.1882587725,64535.7048031954,-0.0000685110,15.59,76.29,486611822
qcd_lattice_proxy,1000,53530.4968357184,69855.2645388427,0.0008263342,15.59,76.29,543239341
qcd_lattice_proxy,1100,93559.0261743740,74721.4726748191,0.0014240701,15.59,76.29,595711320
qcd_lattice_proxy,1200,142029.8238773366,79227.5501443485,0.0015316454,15.59,76.29,648708849
qcd_lattice_proxy,1300,195663.7860853985,83457.2277358470,0.0011482146,15.59,76.29,701723109
qcd_lattice_proxy,1400,253925.9622932329,87455.0021710732,0.0006785277,15.59,76.29,753045488
qcd_lattice_proxy,1500,316792.1546957220,91256.3831456642,0.0013077701,15.59,76.28,803417717
qcd_lattice_proxy,1600,383391.4893552750,94922.4183959933,0.0009176364,15.59,76.28,862921106
qcd_lattice_proxy,1700,452089.2414997120,98516.6905926123,0.0025475211,15.59,76.28,915246785
qcd_lattice_proxy,1800,522127.8135258561,102053.9303223734,0.0024060707,15.59,76.28,965991174
qcd_lattice_proxy,1900,592975.4984153743,105565.5555872473,0.0012404128,15.59,76.28,1015712774
qcd_lattice_proxy,2000,664079.9767787742,109065.9701310677,0.0015239294,15.59,76.28,1065889073
qcd_lattice_proxy,2100,735070.0408036304,112566.2483598313,0.0016276788,15.59,76.28,1116521662
quantum_field_noneq,0,-18.0598910809,63.6972204345,-0.1250000000,15.59,76.28,574530
quantum_field_noneq,100,-2020.2454942677,6233.9620520749,-0.0126856436,15.59,76.28,54161219
quantum_field_noneq,200,-4000.0916051784,12325.0187002725,-0.0020211443,15.59,76.28,103984919
quantum_field_noneq,300,-5861.9630560513,18320.2644239003,-0.0020764120,15.59,76.28,154255118
quantum_field_noneq,400,-7520.7121781997,24156.1845952361,-0.0012468828,15.59,76.28,205435347
quantum_field_noneq,500,-8725.8612003430,29753.2637047355,-0.0016841317,15.59,76.28,257542876
quantum_field_noneq,600,-9064.6413370327,35067.5474781101,-0.0020278702,15.59,76.28,311204665
quantum_field_noneq,700,-7690.2392350140,40008.8849909592,-0.0057061341,15.59,76.28,362126664
quantum_field_noneq,800,-2869.1610235086,44498.8707575835,-0.0042134831,15.59,76.28,412365954
quantum_field_noneq,900,8231.9865907649,48470.6671399096,-0.0054453385,15.59,76.28,463392023
quantum_field_noneq,1000,28388.3884154574,51918.1422266795,-0.0071178821,15.59,76.28,515696062
quantum_field_noneq,1100,56098.5033582184,54940.0668969342,-0.0068119891,15.59,76.28,566980761
quantum_field_noneq,1200,89023.3255162685,57647.8397891297,-0.0043973772,15.59,76.28,619527180
quantum_field_noneq,1300,125835.1475869047,60125.2317653988,-0.0036029977,15.59,76.28,676475419
quantum_field_noneq,1400,165719.5810176305,62440.9934193740,-0.0025874375,15.59,76.28,731021858
quantum_field_noneq,1500,207712.0604430040,64650.2075685346,-0.0023734177,15.59,76.28,782377988
quantum_field_noneq,1600,250889.0539643817,66817.6731739472,-0.0024594004,15.59,76.28,833710067
quantum_field_noneq,1700,294396.5912071934,68979.6820018895,-0.0015432099,15.59,76.28,884503326
quantum_field_noneq,1800,338095.7647421951,71145.3264608656,-0.0012146030,15.59,76.28,934290435
quantum_field_noneq,1900,381789.1082115883,73304.7803187163,-0.0008876907,15.59,76.28,985453414
quantum_field_noneq,2000,425579.0607619419,75452.1696923480,0.0006871564,15.59,76.28,1037785694
dense_nuclear_proxy,0,-14.7688562483,71.8207761851,0.1111111111,15.59,76.28,584390
dense_nuclear_proxy,100,-1352.3884446660,7161.1549629995,-0.0019251925,15.59,76.28,52996739
dense_nuclear_proxy,200,-2456.7500389369,14156.8299958362,0.0042841349,15.59,76.28,105011228
dense_nuclear_proxy,300,-3306.1145064668,21083.4317267321,0.0029531192,15.59,76.28,155922947
dense_nuclear_proxy,400,-3672.6239682377,27917.3108005749,0.0052646162,15.59,76.28,207455496
dense_nuclear_proxy,500,-3149.5405433738,34645.4096688828,0.0068196939,15.59,76.28,258859616
dense_nuclear_proxy,600,-1260.8877780095,41238.8362269121,0.0024496210,15.59,76.28,311044735
dense_nuclear_proxy,700,3710.0841949007,47621.9625166280,0.0015057854,15.59,76.28,365090164
dense_nuclear_proxy,800,14348.3468382441,53762.7383480573,0.0021500902,15.59,76.28,418053773
dense_nuclear_proxy,900,34190.3459470686,59595.1078499447,0.0012640276,15.59,76.28,473913762
dense_nuclear_proxy,1000,66840.1267052912,65103.8417709854,0.0001665002,15.59,76.28,527654521
dense_nuclear_proxy,1100,114529.1155586927,70295.0359774016,-0.0003279847,15.59,76.28,581381971
dense_nuclear_proxy,1200,172541.8369720060,75270.9173196333,-0.0003006754,15.59,76.28,636020500
dense_nuclear_proxy,1300,236806.5864386440,80093.6085807632,-0.0001494577,15.59,76.28,689788939
dense_nuclear_proxy,1400,305855.7591893841,84799.8432389312,0.0010904909,15.59,76.28,743142468
dense_nuclear_proxy,1500,378455.8338230205,89431.3402919353,0.0002960989,15.59,76.28,795769777
dense_nuclear_proxy,1600,453950.3020558951,94007.5569700213,0.0002429037,15.59,76.28,851975666
dense_nuclear_proxy,1700,529776.7952500964,98571.4214324041,0.0003266053,15.59,76.28,906182465
dense_nuclear_proxy,1800,605781.0424895976,103134.7101854401,0.0001850824,15.59,76.28,957984754
dense_nuclear_proxy,1900,681905.4802449596,107693.3584947739,-0.0001315097,15.59,76.28,1009434004
dense_nuclear_proxy,2000,758316.8419475855,112246.5075584956,-0.0000971736,15.59,76.28,1061634373
quantum_chemistry_proxy,0,-25.1829470096,55.8853476137,-0.1428571429,15.59,76.28,571900
quantum_chemistry_proxy,100,-2202.9582960828,5596.4973615050,0.0222772277,15.59,76.28,52926859
quantum_chemistry_proxy,200,-4370.3051128700,11093.5129127422,0.0159914712,15.59,76.28,106027708
quantum_chemistry_proxy,300,-6371.5556341643,16528.9794899902,0.0079496915,15.59,76.28,160470387
quantum_chemistry_proxy,400,-8064.5772827217,21899.4092183043,0.0032062700,15.59,76.28,214130747
quantum_chemistry_proxy,500,-9266.1324697096,27197.4270508930,0.0034930140,15.59,76.28,268846956
quantum_chemistry_proxy,600,-9285.6031890364,32382.5956008769,0.0013073449,15.59,76.27,324404535
quantum_chemistry_proxy,700,-7112.9961865632,37422.2589536941,0.0014265335,15.59,76.27,378407614
quantum_chemistry_proxy,800,-909.7942520016,42294.9485122607,0.0002229356,15.59,76.27,431186543
quantum_chemistry_proxy,900,10671.7042958516,46975.7423567764,0.0002774695,15.59,76.27,483486652
quantum_chemistry_proxy,1000,27507.4251044129,51478.0797658553,0.0009633224,15.59,76.27,539921081
quantum_chemistry_proxy,1100,48523.5480413490,55825.9311492352,0.0003892565,15.59,76.27,593246661
quantum_chemistry_proxy,1200,73417.5265026903,60041.1089030087,0.0009813251,15.59,76.27,646625030
quantum_chemistry_proxy,1300,102324.8382846608,64151.3477078741,-0.0007137367,15.59,76.27,702492939
quantum_chemistry_proxy,1400,134418.5166636288,68192.6827458899,-0.0002039360,15.59,76.27,756198058
quantum_chemistry_proxy,1500,167367.7945823471,72212.0299220352,-0.0001189683,15.59,76.27,809876007
quantum_chemistry_proxy,1600,200408.8596335632,76224.6590616470,0.0019630588,15.59,76.28,863822506
quantum_chemistry_proxy,1700,233512.5634308616,80235.5445130608,0.0016796842,15.59,76.28,919503285
quantum_chemistry_proxy,1800,266609.5004415903,84247.2127771857,0.0015665900,15.59,76.29,981975824
quantum_chemistry_proxy,1900,299643.3441109832,88260.8693631577,0.0012587360,15.59,76.29,1035243993
quantum_chemistry_proxy,2000,332686.2149710169,92275.7711181127,0.0020168487,15.59,76.29,1089794383
quantum_chemistry_proxy,2100,365840.9699513367,96286.8675503502,0.0019378527,15.59,76.30,1143459452
